acquisition_time	studies_id	utm_x	utm_y	sex	gps_positions_animals_id	original_animal_id	animal_year_id
05MAY07:12:01:00	5	430450.0678	6554222.845	f	1226513	3358	33580
05MAY07:15:00:00	5	430390.1754	6554154.236	f	1226512	3358	33580
05MAY07:18:01:00	5	431446.5569	6552949.821	f	1226511	3358	33580
05MAY07:21:00:00	5	431700.3616	6551523.679	f	1226510	3358	33580
06MAY07:00:00:00	5	431826.6812	6550815.122	f	1226509	3358	33580
06MAY07:03:00:00	5	432164.9895	6551145.966	f	1226508	3358	33580
06MAY07:06:01:00	5	432546.5423	6551169.379	f	1226507	3358	33580
06MAY07:09:01:00	5	432616.0847	6551149.565	f	1226506	3358	33580
06MAY07:12:00:00	5	431884.4592	6551477.851	f	1226505	3358	33580
06MAY07:15:00:00	5	432056.6364	6551543.652	f	1226504	3358	33580
06MAY07:18:00:00	5	432247.869	6551094.6	f	1226503	3358	33580
06MAY07:21:00:00	5	432088.6195	6551347.92	f	1226502	3358	33580
07MAY07:00:00:00	5	432043.9605	6551362.346	f	1226501	3358	33580
07MAY07:03:00:00	5	431700.4388	6551530.249	f	1226500	3358	33580
07MAY07:06:00:00	5	431815.0014	6551678.352	f	1226499	3358	33580
07MAY07:09:00:00	5	431557.3599	6551771.932	f	1226498	3358	33580
07MAY07:12:01:00	5	430425.4817	6551543.45	f	1226497	3358	33580
07MAY07:15:00:00	5	430218.9224	6551728.736	f	1226496	3358	33580
07MAY07:18:00:00	5	430518.6828	6551487.838	f	1226495	3358	33580
07MAY07:21:00:00	5	430426.9623	6551557.746	f	1225631	3358	33580
08MAY07:00:00:00	5	430523.3234	6551492.832	f	1225630	3358	33580
08MAY07:03:00:00	5	430395.5948	6551590.171	f	1225629	3358	33580
08MAY07:06:00:00	5	430629.4576	6551525.21	f	1225628	3358	33580
08MAY07:09:01:00	5	430979.4384	6551469.895	f	1225627	3358	33580
08MAY07:12:00:00	5	430668.5349	6550994.491	f	1225626	3358	33580
08MAY07:15:01:00	5	429363.4593	6550355.078	f	1225625	3358	33580
08MAY07:18:02:00	5	428760.4159	6550389.858	f	1225624	3358	33580
08MAY07:21:01:00	5	429444.9702	6550112.597	f	1225623	3358	33580
09MAY07:00:00:00	5	429544.0973	6549836.781	f	1225622	3358	33580
09MAY07:03:00:00	5	429740.9303	6549580.414	f	1225621	3358	33580
09MAY07:06:00:00	5	429718.8891	6549379.493	f	1225620	3358	33580
09MAY07:09:02:00	5	429931.1469	6549557.815	f	1225619	3358	33580
09MAY07:12:00:00	5	431463.0352	6548173.461	f	1225618	3358	33580
09MAY07:15:01:00	5	431337.4542	6548568.011	f	1225617	3358	33580
09MAY07:18:01:00	5	431334.5567	6548562.171	f	1225616	3358	33580
09MAY07:21:01:00	5	431089.3379	6549335.731	f	1225615	3358	33580
10MAY07:00:00:00	5	431178.2445	6549641.341	f	1225614	3358	33580
10MAY07:03:00:00	5	431178.5638	6549819.147	f	1225613	3358	33580
10MAY07:06:00:00	5	431559.0061	6550035.69	f	1225612	3358	33580
10MAY07:09:00:00	5	431801.4503	6550444.912	f	1225611	3358	33580
10MAY07:12:01:00	5	430628.0278	6550394.536	f	1225610	3358	33580
10MAY07:15:00:00	5	430272.9254	6550848.983	f	1225609	3358	33580
10MAY07:18:02:00	5	429931.3499	6551064.269	f	1225608	3358	33580
10MAY07:21:00:00	5	430509.9706	6551659.617	f	1225607	3358	33580
11MAY07:00:00:00	5	430511.569	6551663.386	f	1225606	3358	33580
11MAY07:03:00:00	5	430438.6036	6551759.238	f	1225605	3358	33580
11MAY07:06:01:00	5	430851.1128	6551995.651	f	1225604	3358	33580
11MAY07:09:00:00	5	431119.7276	6551920.046	f	1225603	3358	33580
11MAY07:12:00:00	5	430965.8919	6551572.762	f	1225602	3358	33580
11MAY07:15:00:00	5	430851.6273	6551555.714	f	1225601	3358	33580
11MAY07:18:00:00	5	430891.9718	6551319.634	f	1225600	3358	33580
11MAY07:21:00:00	5	430973.0494	6550944.323	f	1225599	3358	33580
12MAY07:00:00:00	5	431085.9485	6550960.642	f	1225598	3358	33580
12MAY07:03:00:00	5	430981.5784	6550979.642	f	1225597	3358	33580
12MAY07:06:01:00	5	430541.2257	6551292.485	f	1225596	3358	33580
12MAY07:09:00:00	5	430410.3253	6551729.581	f	1225595	3358	33580
12MAY07:12:00:00	5	430305.9007	6551592.093	f	1225594	3358	33580
12MAY07:15:00:00	5	430920.6589	6551536.657	f	1225593	3358	33580
12MAY07:18:00:00	5	430848.1017	6551513.477	f	1225592	3358	33580
12MAY07:21:00:00	5	431287.7476	6551632.267	f	1225591	3358	33580
13MAY07:00:00:00	5	431135.146	6551692.203	f	1225590	3358	33580
13MAY07:03:00:00	5	431184.648	6551717.708	f	1225589	3358	33580
13MAY07:06:00:00	5	431245.0621	6552251.364	f	1225588	3358	33580
13MAY07:09:01:00	5	430556.7151	6552509.824	f	1225587	3358	33580
13MAY07:12:00:00	5	430659.9879	6552511.38	f	1225586	3358	33580
13MAY07:15:01:00	5	430656.7615	6552558.385	f	1225585	3358	33580
13MAY07:18:01:00	5	430455.8971	6553014.827	f	1225584	3358	33580
13MAY07:21:00:00	5	428629.0357	6555476.505	f	1225583	3358	33580
14MAY07:00:00:00	5	428246.6298	6555173.723	f	1225582	3358	33580
14MAY07:03:00:00	5	428247.1635	6555171.051	f	1226494	3358	33580
14MAY07:06:01:00	5	428239.1705	6555174.353	f	1226493	3358	33580
14MAY07:09:01:00	5	428235.7629	6555175.197	f	1226492	3358	33580
14MAY07:12:00:00	5	428233.061	6555172.775	f	1226491	3358	33580
14MAY07:15:00:00	5	428211.7747	6555170.903	f	1227751	3358	33580
14MAY07:18:00:00	5	428199.8919	6555178.332	f	1227750	3358	33580
14MAY07:21:00:00	5	428577.6756	6555253.325	f	1227749	3358	33580
15MAY07:00:00:00	5	428658.9229	6555227.604	f	1227748	3358	33580
15MAY07:03:00:00	5	428656.8126	6555218.221	f	1227747	3358	33580
15MAY07:06:01:00	5	428646.8618	6555172.196	f	1228790	3358	33580
15MAY07:09:00:00	5	428641.168	6555163.748	f	1228789	3358	33580
15MAY07:12:00:00	5	428647.4824	6555169.255	f	1228788	3358	33580
15MAY07:15:00:00	5	428647.3192	6555158.064	f	1228787	3358	33580
15MAY07:18:00:00	5	428541.0581	6555230.598	f	1228786	3358	33580
15MAY07:21:00:00	5	428588.1321	6555197.752	f	1229895	3358	33580
16MAY07:00:00:00	5	428597.9828	6555197.345	f	1229894	3358	33580
16MAY07:03:00:00	5	428446.4005	6555173.618	f	1229893	3358	33580
16MAY07:06:01:00	5	428468.907	6555163.618	f	1229892	3358	33580
16MAY07:09:01:00	5	428533.0776	6555176.439	f	1229891	3358	33580
16MAY07:12:00:00	5	428559.5447	6555156.575	f	1231070	3358	33580
16MAY07:15:00:00	5	428574.9841	6555158.982	f	1231069	3358	33580
16MAY07:18:00:00	5	428541.1559	6555165.44	f	1231068	3358	33580
16MAY07:21:00:00	5	428476.7415	6555146.641	f	1231067	3358	33580
17MAY07:00:00:00	5	428486.9973	6555175.208	f	1231066	3358	33580
17MAY07:03:00:00	5	428481.7334	6555224.291	f	1232154	3358	33580
17MAY07:06:00:00	5	428473.3823	6555191.356	f	1232153	3358	33580
17MAY07:09:00:00	5	428491.1767	6555320.78	f	1232152	3358	33580
17MAY07:12:00:00	5	428535.1685	6555308.696	f	1232151	3358	33580
17MAY07:15:00:00	5	428515.387	6555237.594	f	1232150	3358	33580
17MAY07:18:00:00	5	428480.3797	6555314.043	f	1233320	3358	33580
17MAY07:21:00:00	5	428411.6383	6555258.528	f	1233319	3358	33580
18MAY07:00:00:00	5	428393.5783	6555253.431	f	1233318	3358	33580
18MAY07:03:00:00	5	428418.1981	6555104.812	f	1233317	3358	33580
18MAY07:06:01:00	5	428600.8557	6555085.188	f	1233316	3358	33580
18MAY07:09:00:00	5	429259.2264	6553892.048	f	1244043	3358	33580
18MAY07:12:01:00	5	429103.3362	6553370.254	f	1244042	3358	33580
18MAY07:15:00:00	5	429104.0611	6553380.309	f	1244041	3358	33580
18MAY07:18:01:00	5	429154.0615	6553140.409	f	1244040	3358	33580
18MAY07:21:01:00	5	428893.9956	6552989.252	f	1244039	3358	33580
19MAY07:00:01:00	5	428898.8995	6552996.367	f	1244038	3358	33580
19MAY07:03:00:00	5	429047.4975	6553107.022	f	1244037	3358	33580
19MAY07:06:02:00	5	429213.5202	6553414.579	f	1244036	3358	33580
19MAY07:09:01:00	5	429122.3097	6553380.951	f	1244035	3358	33580
19MAY07:12:00:00	5	429176.1898	6553475.259	f	1244034	3358	33580
19MAY07:15:01:00	5	429113.8467	6553456.433	f	1249451	3358	33580
19MAY07:18:02:00	5	429081.7551	6553359.784	f	1249450	3358	33580
19MAY07:21:00:00	5	428881.942	6552892.487	f	1249449	3358	33580
20MAY07:00:00:00	5	428837.3564	6552860.382	f	1249448	3358	33580
20MAY07:03:00:00	5	428650.8784	6552753.493	f	1249447	3358	33580
20MAY07:06:02:00	5	428426.0725	6552675.497	f	1249446	3358	33580
20MAY07:09:01:00	5	428361.9099	6552741.477	f	1249445	3358	33580
20MAY07:12:00:00	5	428203.0841	6552703.647	f	1249444	3358	33580
20MAY07:15:00:00	5	428768.6229	6553187.557	f	1249443	3358	33580
20MAY07:18:00:00	5	428637.1359	6553052.712	f	1249442	3358	33580
20MAY07:21:00:00	5	428507.4136	6553125.138	f	1249441	3358	33580
21MAY07:00:00:00	5	428465.9169	6553177.015	f	1249440	3358	33580
21MAY07:03:00:00	5	428476.9151	6553192.046	f	1249439	3358	33580
21MAY07:06:01:00	5	428838.5729	6553201.134	f	1249438	3358	33580
21MAY07:09:01:00	5	428791.6281	6553072.965	f	1249437	3358	33580
21MAY07:12:01:00	5	428824.4741	6553037.647	f	1249436	3358	33580
21MAY07:15:01:00	5	428801.7948	6553087.076	f	1249435	3358	33580
21MAY07:18:01:00	5	428752.5284	6553096.025	f	1249434	3358	33580
21MAY07:21:00:00	5	428539.151	6553112.794	f	1249433	3358	33580
22MAY07:00:00:00	5	428448.9627	6553185.307	f	1249432	3358	33580
22MAY07:03:00:00	5	428413.7487	6553185.075	f	1401884	3358	33580
22MAY07:06:01:00	5	428721.1521	6553539.663	f	1401883	3358	33580
22MAY07:09:00:00	5	428707.401	6553516.653	f	1401882	3358	33580
22MAY07:12:00:00	5	428607.7265	6553220.107	f	1401881	3358	33580
22MAY07:15:00:00	5	428528.1012	6553048.434	f	1401880	3358	33580
22MAY07:18:01:00	5	428501.7228	6553126.514	f	1401879	3358	33580
22MAY07:21:00:00	5	428384.9269	6553248.121	f	1401878	3358	33580
23MAY07:00:00:00	5	428758.6067	6553096.067	f	1401877	3358	33580
23MAY07:03:00:00	5	428404.9285	6553173.189	f	1401876	3358	33580
23MAY07:06:01:00	5	427074.9729	6555118.301	f	1401875	3358	33580
23MAY07:09:03:00	5	427058.7028	6555007.699	f	1484146	3358	33580
23MAY07:12:00:00	5	426788.3845	6555517.692	f	1484145	3358	33580
23MAY07:15:00:00	5	426593.2266	6555126.76	f	1484144	3358	33580
23MAY07:18:01:00	5	426184.7278	6554764.546	f	1484143	3358	33580
23MAY07:21:00:00	5	426300.1614	6554538.52	f	1484142	3358	33580
24MAY07:00:00:00	5	426291.383	6554531.672	f	1484141	3358	33580
24MAY07:03:01:00	5	425351.9469	6555149.033	f	1484140	3358	33580
24MAY07:06:00:00	5	424005.9177	6554402.935	f	1484139	3358	33580
24MAY07:09:01:00	5	423984.9254	6554276.031	f	1484138	3358	33580
24MAY07:12:01:00	5	423721.4152	6554035.616	f	1484137	3358	33580
24MAY07:15:01:00	5	423597.8992	6553930.387	f	1484136	3358	33580
24MAY07:18:00:00	5	422907.1402	6553792.767	f	1484135	3358	33580
24MAY07:21:00:00	5	423040.8417	6553676.484	f	1484134	3358	33580
25MAY07:00:00:00	5	422981.4355	6553653.755	f	1484133	3358	33580
25MAY07:03:01:00	5	422792.1267	6553660.861	f	1484132	3358	33580
25MAY07:06:01:00	5	422849.2894	6553523.017	f	1484131	3358	33580
25MAY07:09:02:00	5	422737.3508	6553515.376	f	1484130	3358	33580
25MAY07:12:01:00	5	422943.2353	6553572.937	f	1484129	3358	33580
25MAY07:15:01:00	5	423005.3501	6553495.755	f	1484128	3358	33580
25MAY07:18:01:00	5	423109.3879	6553406.214	f	1484127	3358	33580
25MAY07:21:00:00	5	422790.4089	6553815.117	f	1484126	3358	33580
26MAY07:00:00:00	5	422816.6708	6553804.15	f	1484125	3358	33580
26MAY07:03:01:00	5	422554.9047	6554198.91	f	1484124	3358	33580
26MAY07:06:01:00	5	422774.5052	6554333.505	f	1484123	3358	33580
26MAY07:09:01:00	5	422885.6576	6554351.9	f	1484122	3358	33580
26MAY07:12:01:00	5	422896.5634	6554364.79	f	1485346	3358	33580
26MAY07:15:00:00	5	422792.1789	6554345.478	f	1485345	3358	33580
26MAY07:18:01:00	5	422541.5202	6554636.997	f	1485344	3358	33580
26MAY07:21:01:00	5	422423.7804	6554702.229	f	1485343	3358	33580
27MAY07:00:00:00	5	422310.4068	6554689.696	f	1485342	3358	33580
27MAY07:03:00:00	5	422317.9776	6554691.714	f	1488041	3358	33580
27MAY07:06:01:00	5	422252.5897	6554868.34	f	1488040	3358	33580
27MAY07:09:00:00	5	422029.5538	6554675.747	f	1488039	3358	33580
27MAY07:12:02:00	5	421690.1781	6554674.746	f	1488038	3358	33580
27MAY07:15:01:00	5	421710.4493	6554765.588	f	1488037	3358	33580
27MAY07:18:00:00	5	422170.3831	6555158.9	f	1488036	3358	33580
27MAY07:21:01:00	5	423443.0272	6555063.067	f	1488035	3358	33580
28MAY07:00:00:00	5	424476.6954	6555048.239	f	1488034	3358	33580
28MAY07:03:00:00	5	424014.7076	6554831.639	f	1488033	3358	33580
28MAY07:06:00:00	5	424202.1994	6554703.288	f	1488032	3358	33580
28MAY07:09:00:00	5	424459.6222	6554469.065	f	1489107	3358	33580
28MAY07:12:01:00	5	425533.1902	6554988.414	f	1489106	3358	33580
28MAY07:15:00:00	5	425831.6288	6554171.096	f	1489105	3358	33580
28MAY07:18:00:00	5	426055.3123	6554294.27	f	1489104	3358	33580
28MAY07:21:00:00	5	426616.1776	6555033.717	f	1489103	3358	33580
29MAY07:00:00:00	5	426480.6461	6555943.955	f	1492626	3358	33580
29MAY07:03:00:00	5	425909.5072	6557595.164	f	1492625	3358	33580
29MAY07:06:01:00	5	425819.7952	6557885.162	f	1492624	3358	33580
29MAY07:09:02:00	5	425911.84	6557822.905	f	1492623	3358	33580
29MAY07:12:00:00	5	426097.7048	6558227.392	f	1492622	3358	33580
29MAY07:15:00:00	5	425400.2797	6559040.532	f	1492621	3358	33580
29MAY07:18:00:00	5	424948.2153	6558995.278	f	1492620	3358	33580
29MAY07:21:00:00	5	426318.6333	6557784.8	f	1492619	3358	33580
30MAY07:00:01:00	5	426217.3412	6557778.081	f	1492618	3358	33580
30MAY07:03:00:00	5	426102.2408	6557837.714	f	1492617	3358	33580
30MAY07:06:00:00	5	426045.9457	6558097.243	f	1492616	3358	33580
30MAY07:09:01:00	5	425853.8262	6557836.974	f	1492615	3358	33580
30MAY07:12:00:00	5	425849.8135	6557860.42	f	1492614	3358	33580
30MAY07:15:01:00	5	426578.6552	6557556.091	f	1492613	3358	33580
30MAY07:18:00:00	5	427109.6316	6557244.406	f	1492612	3358	33580
30MAY07:21:01:00	5	427270.5847	6557168.159	f	1514101	3358	33580
31MAY07:00:00:00	5	427396.5879	6557305.231	f	1514100	3358	33580
31MAY07:03:00:00	5	427480.8121	6557881.193	f	1514099	3358	33580
31MAY07:06:00:00	5	427273.8323	6557953.809	f	1514098	3358	33580
31MAY07:09:00:00	5	427661.7864	6558383.793	f	1514097	3358	33580
31MAY07:12:00:00	5	428587.8547	6558406.757	f	1514096	3358	33580
31MAY07:15:01:00	5	428722.2976	6558365.594	f	1514095	3358	33580
31MAY07:18:01:00	5	429337.6236	6560184.38	f	1514094	3358	33580
31MAY07:21:00:00	5	429357.633	6560292.615	f	1514093	3358	33580
01JUN07:00:01:00	5	429245.9742	6560302.415	f	1514092	3358	33580
01JUN07:03:01:00	5	429306.0809	6560105.439	f	1514091	3358	33580
01JUN07:06:01:00	5	429110.3739	6560210.517	f	1514090	3358	33580
01JUN07:09:02:00	5	429194.11	6560268.371	f	1514089	3358	33580
01JUN07:12:01:00	5	429127.3957	6560176.742	f	1514088	3358	33580
01JUN07:15:01:00	5	428627.4547	6560497.92	f	1514087	3358	33580
01JUN07:18:01:00	5	429465.4653	6560560.224	f	1514086	3358	33580
01JUN07:21:00:00	5	429376.1571	6560716.996	f	1514085	3358	33580
02JUN07:00:00:00	5	429598.4324	6560723.655	f	1514084	3358	33580
02JUN07:03:01:00	5	429536.151	6560844.616	f	1514083	3358	33580
02JUN07:06:01:00	5	430114.0989	6561052.247	f	1514082	3358	33580
02JUN07:09:01:00	5	430366.9687	6561082.18	f	1514081	3358	33580
02JUN07:12:00:00	5	430787.6395	6561230.661	f	1514080	3358	33580
02JUN07:15:01:00	5	430630.8202	6561194.106	f	1514079	3358	33580
02JUN07:18:01:00	5	430141.0277	6560143.146	f	1514078	3358	33580
02JUN07:21:00:00	5	430288.1789	6560311.831	f	1514077	3358	33580
03JUN07:00:00:00	5	430265.4369	6560472.232	f	1514076	3358	33580
03JUN07:03:00:00	5	430203.9177	6560446.961	f	1514075	3358	33580
03JUN07:06:00:00	5	429913.3453	6560401.112	f	1514074	3358	33580
03JUN07:09:02:00	5	429672.1115	6560396.599	f	1514073	3358	33580
03JUN07:12:00:00	5	429593.1304	6560519.817	f	1514072	3358	33580
03JUN07:15:00:00	5	429623.1453	6560828.018	f	1514071	3358	33580
03JUN07:18:00:00	5	429641.4747	6560813.601	f	1513165	3358	33580
03JUN07:21:01:00	5	428132.4802	6559784.237	f	1513164	3358	33580
04JUN07:00:00:00	5	428117.0812	6559656.807	f	1513163	3358	33580
04JUN07:03:00:00	5	428110.0887	6559417.494	f	1513162	3358	33580
04JUN07:06:00:00	5	428102.8246	6559445.632	f	1513161	3358	33580
04JUN07:09:00:00	5	427910.1692	6558951.988	f	1513160	3358	33580
04JUN07:12:00:00	5	427921.9583	6558701.416	f	1513159	3358	33580
04JUN07:15:01:00	5	428039.2318	6558545.063	f	1513158	3358	33580
04JUN07:18:01:00	5	427681.7503	6557606.492	f	1513157	3358	33580
04JUN07:21:00:00	5	427833.6611	6557034.364	f	1513156	3358	33580
05JUN07:00:00:00	5	427604.8542	6557163.297	f	1513155	3358	33580
05JUN07:03:00:00	5	427434.3612	6557433.926	f	1513154	3358	33580
05JUN07:06:01:00	5	427066.7216	6558111.679	f	1513153	3358	33580
05JUN07:09:00:00	5	426893.1839	6558717.638	f	1513152	3358	33580
05JUN07:12:00:00	5	426427.6294	6558545.927	f	1513151	3358	33580
05JUN07:15:00:00	5	426409.9466	6558052.27	f	1513150	3358	33580
05JUN07:18:00:00	5	426444.4128	6557764.575	f	1513149	3358	33580
05JUN07:21:00:00	5	426151.3773	6557436.346	f	1513148	3358	33580
06JUN07:00:00:00	5	426130.1566	6557491.69	f	1513147	3358	33580
06JUN07:03:01:00	5	426148.12	6557394.274	f	1513146	3358	33580
06JUN07:06:00:00	5	426730.2152	6558018.428	f	1513145	3358	33580
06JUN07:09:01:00	5	426696.4117	6557965.459	f	1513144	3358	33580
06JUN07:12:00:00	5	427053.4577	6558001.966	f	1513143	3358	33580
06JUN07:15:00:00	5	427784.1179	6557379.142	f	1513142	3358	33580
06JUN07:18:00:00	5	427652.9995	6556524.644	f	1513141	3358	33580
06JUN07:21:00:00	5	427692.3141	6556858.106	f	1513140	3358	33580
07JUN07:00:00:00	5	427572.5114	6557155.056	f	1513139	3358	33580
07JUN07:03:00:00	5	427442.5037	6557265.698	f	1513138	3358	33580
07JUN07:06:00:00	5	426965.4672	6558079.756	f	1513137	3358	33580
07JUN07:09:00:00	5	426955.0983	6558130.109	f	1513136	3358	33580
07JUN07:12:00:00	5	426418.0294	6558491.858	f	1513135	3358	33580
07JUN07:15:00:00	5	426460.5208	6558724.628	f	1513134	3358	33580
07JUN07:18:01:00	5	426957.9597	6559235.567	f	1513133	3358	33580
07JUN07:21:00:00	5	426262.0309	6560555.61	f	1513132	3358	33580
08JUN07:00:00:00	5	426259.2632	6560493.501	f	1513131	3358	33580
08JUN07:03:00:00	5	425900.3202	6560635.122	f	1513130	3358	33580
08JUN07:06:00:00	5	426465.937	6560609.078	f	1513129	3358	33580
08JUN07:09:00:00	5	426790.1641	6561400.631	f	1513128	3358	33580
08JUN07:12:02:00	5	426103.4221	6561089.962	f	1513127	3358	33580
08JUN07:15:01:00	5	425428.9701	6561428.902	f	1513126	3358	33580
08JUN07:18:01:00	5	425446.5396	6561833.223	f	1513125	3358	33580
08JUN07:21:00:00	5	425846.8841	6561465.569	f	1513124	3358	33580
09JUN07:00:00:00	5	425882.5991	6561441.929	f	1513123	3358	33580
09JUN07:03:00:00	5	425942.8192	6561523.07	f	1513122	3358	33580
09JUN07:06:02:00	5	425143.4589	6562002.942	f	1513121	3358	33580
09JUN07:09:00:00	5	425116.5534	6562058.226	f	1513120	3358	33580
09JUN07:12:00:00	5	425990.2889	6560229.603	f	1513119	3358	33580
09JUN07:15:00:00	5	426604.3978	6558402.115	f	1513118	3358	33580
09JUN07:18:00:00	5	426547.5955	6556610.54	f	1513117	3358	33580
09JUN07:21:00:00	5	425379.4137	6555751.65	f	1513116	3358	33580
10JUN07:00:00:00	5	425209.3756	6555568.779	f	1514070	3358	33580
10JUN07:03:00:00	5	424831.5285	6555590.855	f	1514069	3358	33580
10JUN07:06:00:00	5	423893.7462	6555406.164	f	1514068	3358	33580
10JUN07:09:01:00	5	423569.4771	6555323.321	f	1514067	3358	33580
10JUN07:12:00:00	5	423764.7543	6555467.079	f	1515372	3358	33580
10JUN07:15:01:00	5	423936.0354	6555261.805	f	1515371	3358	33580
10JUN07:18:01:00	5	421863.6494	6555178.227	f	1515370	3358	33580
10JUN07:21:01:00	5	422520.3876	6554785.365	f	1515369	3358	33580
11JUN07:00:00:00	5	423173.1753	6554974.31	f	1515368	3358	33580
11JUN07:03:00:00	5	423227.573	6555013.27	f	1518894	3358	33580
11JUN07:06:00:00	5	423834.1071	6558316.87	f	1518893	3358	33580
11JUN07:09:01:00	5	421772.073	6556603.229	f	1518892	3358	33580
11JUN07:12:01:00	5	422253.646	6555983.118	f	1518891	3358	33580
11JUN07:15:00:00	5	421696.4084	6555833.541	f	1518890	3358	33580
11JUN07:18:00:00	5	422206.3251	6555408.426	f	1518889	3358	33580
11JUN07:21:00:00	5	422718.5733	6555467.375	f	1518888	3358	33580
12JUN07:00:00:00	5	422396.9495	6555510.608	f	1518887	3358	33580
12JUN07:03:01:00	5	422295.4436	6555587.522	f	1518886	3358	33580
12JUN07:06:00:00	5	422213.0415	6555692.374	f	1518885	3358	33580
12JUN07:09:00:00	5	421772.6076	6555426.651	f	1518884	3358	33580
12JUN07:12:01:00	5	421564.7409	6555748.55	f	1518883	3358	33580
12JUN07:15:00:00	5	421580.0617	6555591.673	f	1518882	3358	33580
12JUN07:18:01:00	5	421506.7451	6555614.008	f	1518881	3358	33580
12JUN07:21:00:00	5	421647.1127	6555798.263	f	1518880	3358	33580
13JUN07:00:00:00	5	421645.1186	6555944.642	f	1528715	3358	33580
13JUN07:03:00:00	5	421796.4242	6555895.806	f	1528714	3358	33580
13JUN07:06:01:00	5	421657.6275	6555805.187	f	1528713	3358	33580
13JUN07:09:01:00	5	421350.987	6555570.732	f	1528712	3358	33580
13JUN07:12:00:00	5	423135.0169	6555100.506	f	1528711	3358	33580
13JUN07:15:00:00	5	423180.8659	6555069.176	f	1528710	3358	33580
13JUN07:18:00:00	5	422785.09	6555016.708	f	1528709	3358	33580
13JUN07:21:00:00	5	422627.7852	6554802.982	f	1528708	3358	33580
14JUN07:00:00:00	5	423305.3195	6555121.599	f	1528707	3358	33580
14JUN07:03:01:00	5	422689.5412	6554340.102	f	1528706	3358	33580
14JUN07:06:01:00	5	422480.935	6554062.171	f	1528705	3358	33580
14JUN07:09:00:00	5	424286.8576	6554692.02	f	1528704	3358	33580
14JUN07:12:00:00	5	424291.9694	6554705.529	f	1528703	3358	33580
14JUN07:15:00:00	5	424378.3395	6554691.355	f	1528702	3358	33580
14JUN07:18:01:00	5	424359.9685	6554876.335	f	1528701	3358	33580
14JUN07:21:00:00	5	424662.4001	6554822.698	f	1528700	3358	33580
15JUN07:00:00:00	5	424900.0463	6554794.718	f	1528699	3358	33580
15JUN07:03:01:00	5	426070.8466	6555367.638	f	1528698	3358	33580
